Geo Code,State,NAME,PRN2010
411098,OR,PORTLAND,"3,441,833"
411200,OR,SALEM,"184,624"
411290,OR,SPRINGFIELD,"77,915"
419001,OR,Baker County,"37,511"
419003,OR,Benton County,"21,988"
419005,OR,CLACKAMAS COUNTY,"724,416"
419007,OR,Clatsop County,"75,669"
419009,OR,Columbia County,"56,083"
419011,OR,Coos County,"85,793"
419013,OR,Crook County,"21,966"
419015,OR,Curry County,"22,873"
419017,OR,Deschutes County,"57,934"
419019,OR,Douglas County,"111,988"
419021,OR,Gilliam County,"4,882"
419023,OR,Grant County,"12,171"
419025,OR,Harney County,"11,317"
419027,OR,Hood River County,"29,823"
419029,OR,Jackson County,"102,696"
419031,OR,Jefferson County,"28,621"
419033,OR,Josephine County,"95,561"
419035,OR,Klamath County,"95,210"
419037,OR,Lake County,"12,839"
419039,OR,Lane County,"125,320"
419041,OR,Lincoln County,"55,053"
419043,OR,Linn County,"115,279"
419045,OR,Malheur County,"46,808"
419047,OR,Marion County,"212,030"
419049,OR,Morrow County,"17,850"
419051,OR,MULTNOMAH COUNTY,"39,644"
419053,OR,Polk County,"51,798"
419055,OR,Sherman County,"4,736"
419057,OR,Tillamook County,"38,842"
419059,OR,Umatilla County,"85,194"
419061,OR,Union County,"48,330"
419063,OR,Wallowa County,"16,311"
419065,OR,Wasco County,"35,495"
419067,OR,WASHINGTON COUNTY,"686,894"
419069,OR,Wheeler County,"3,722"
419071,OR,Yamhill County,"84,683"
420015,PA,ABINGTON,"108,876"
420096,PA,ALLENTOWN,"944,652"
420114,PA,ALTOONA,"684,617"
420438,PA,BENSALEM TOWNSHIP,"48,129"
420504,PA,BETHLEHEM,"214,241"
420726,PA,BRISTOL TOWNSHIP,"86,398"
420930,PA,CARLISLE,"54,063"
421116,PA,CHESTER,"181,676"
421950,PA,EASTON,"122,280"
422178,PA,ERIE,"1,207,069"
422898,PA,HARRISBURG,"711,171"
422937,PA,HAVERFORD,"126,702"
422958,PA,HAZLETON,"121,191"
423411,PA,JOHNSTOWN,"199,839"
423573,PA,LANCASTER,"616,411"
423657,PA,LEBANON,"107,117"
423951,PA,LOWER MERION,"152,332"
424086,PA,MCKEESPORT,"155,104"
424434,PA,MILLCREEK TOWNSHIP,"30,783"
424914,PA,NORRISTOWN,"129,382"
425340,PA,PENN HILLS,"95,534"
425451,PA,PHILADELPHIA,"17,890,220"
425529,PA,PITTSBURGH,"5,697,721"
425793,PA,READING,"1,058,395"
426201,PA,SCRANTON,"1,168,449"
426258,PA,SHARON,"87,909"
426711,PA,STATE COLLEGE,"90,903"
427227,PA,UPPER DARBY,"669,068"
427947,PA,WILKES‐BARRE,"661,880"
427962,PA,WILLIAMSPORT,"161,304"
428136,PA,YORK,"215,443"
429001,PA,Adams County,"149,985"
429003,PA,ALLEGHENY COUNTY,"5,615,282"
429005,PA,Armstrong County,"128,993"
429007,PA,BEAVER COUNTY,"1,328,688"
429009,PA,Bedford County,"80,947"
429011,PA,BERKS COUNTY,"923,575"
429013,PA,Blair County,"120,915"
429015,PA,Bradford County,"116,762"
429017,PA,BUCKS COUNTY,"812,250"
429019,PA,Butler County,"252,090"
429021,PA,Cambria County,"203,233"
429023,PA,Cameron County,"12,007"
429025,PA,Carbon County,"115,955"
429027,PA,Centre County,"166,950"
429029,PA,CHESTER COUNTY,"941,229"
429031,PA,Clarion County,"83,629"
429033,PA,Clearfield County,"153,902"
429035,PA,Clinton County,"69,507"
429037,PA,Columbia County,"115,691"
429039,PA,Crawford County,"174,612"
429041,PA,CUMBERLAND COUNTY,"173,078"
429043,PA,DAUPHIN COUNTY,"192,421"
429045,PA,DELAWARE COUNTY,"1,435,065"
429047,PA,Elk County,"55,568"
429049,PA,Erie County,"183,621"
429051,PA,Fayette County,"327,615"
429053,PA,Forest County,"16,320"
429055,PA,Franklin County,"188,926"
429057,PA,Fulton County,"24,586"
429059,PA,Greene County,"79,750"
429061,PA,Huntingdon County,"75,981"
429063,PA,Indiana County,"202,582"
429065,PA,Jefferson County,"86,529"
429067,PA,Juniata County,"38,442"
429069,PA,Lackawanna County,"232,348"
429071,PA,LANCASTER COUNTY,"1,150,474"
429073,PA,Lawrence County,"160,799"
429075,PA,Lebanon County,"124,061"
429077,PA,LEHIGH COUNTY,"177,994"
429079,PA,LUZERNE COUNTY,"1,720,420"
429081,PA,Lycoming County,"124,228"
429083,PA,McKean County,"93,836"
429085,PA,Mercer County,"157,374"
429087,PA,Mifflin County,"89,525"
429089,PA,Monroe County,"232,525"
429091,PA,MONTGOMERY COUNT,"1,260,642"
429093,PA,Montour County,"29,110"
429095,PA,NORTHAMPTON COUN,"228,665"
429097,PA,Northumberland Coun,"200,745"
429099,PA,Perry County,"66,411"
429103,PA,Pike County,"66,945"
429105,PA,Potter County,"39,641"
429107,PA,Schuylkill County,"316,875"
429109,PA,Snyder County,"61,648"
429111,PA,Somerset County,"139,545"
429113,PA,Sullivan County,"17,926"
429115,PA,Susquehanna County,"80,631"
429117,PA,Tioga County,"78,326"
429119,PA,Union County,"55,911"
429121,PA,Venango County,"113,087"
429123,PA,Warren County,"80,656"
429125,PA,WASHINGTON COUNTY,"1,475,480"
429127,PA,Wayne County,"80,207"
429129,PA,WESTMORELAND COU,"1,553,651"
429131,PA,Wyoming County,"44,222"
429133,PA,YORK COUNTY,"894,512"
440054,RI,CRANSTON,"139,499"
440072,RI,EAST PROVIDENCE,"103,652"
440210,RI,PAWTUCKET,"709,477"
440222,RI,PROVIDENCE,"1,935,049"
440276,RI,WARWICK,"118,498"
440306,RI,WOONSOCKET,"457,440"
449001,RI,Bristol County,"65,187"
449003,RI,Kent County,"92,039"
449005,RI,Newport County,"118,010"
449007,RI,Providence County,"255,468"
449009,RI,Washington County,"133,287"
450012,SC,AIKEN,"27,562"
450030,SC,ANDERSON,"93,002"
450300,SC,CHARLESTON,"135,865"
450372,SC,COLUMBIA,"158,194"
450534,SC,FLORENCE,"42,903"
450648,SC,GREENVILLE,"134,616"
451386,SC,ROCK HILL,"60,350"
451554,SC,SPARTANBURG,"97,362"
451620,SC,SUMTER,"47,847"
459001,SC,Abbeville County,"43,604"
459003,SC,Aiken County,"129,487"
459005,SC,Allendale County,"22,612"
459007,SC,Anderson County,"162,759"
459009,SC,Bamberg County,"31,298"
459011,SC,Barnwell County,"35,111"
459013,SC,Beaufort County,"133,982"
459015,SC,Berkeley County,"152,185"
459017,SC,Calhoun County,"25,939"
459019,SC,CHARLESTON COUNTY,"698,067"
459021,SC,Cherokee County,"70,042"
459023,SC,Chester County,"64,608"
459025,SC,Chesterfield County,"61,810"
459027,SC,Clarendon County,"49,896"
459029,SC,Colleton County,"58,812"
459031,SC,Darlington County,"92,225"
459033,SC,Dillon County,"50,397"
459035,SC,Dorchester County,"94,697"
459037,SC,Edgefield County,"33,787"
459039,SC,Fairfield County,"36,853"
459041,SC,Florence County,"114,212"
459043,SC,Georgetown County,"70,556"
459045,SC,GREENVILLE COUNTY,"824,632"
459047,SC,Greenwood County,"92,623"
459049,SC,Hampton County,"31,158"
459051,SC,HORRY COUNTY,"195,189"
459053,SC,Jasper County,"32,419"
459055,SC,Kershaw County,"56,257"
459057,SC,Lancaster County,"67,263"
459059,SC,Laurens County,"96,345"
459061,SC,Lee County,"29,888"
459063,SC,LEXINGTON COUNTY,"190,699"
459065,SC,McCormick County,"14,658"
459067,SC,Marion County,"53,794"
459069,SC,Marlboro County,"46,439"
459071,SC,Newberry County,"72,596"
459073,SC,Oconee County,"77,912"
459075,SC,Orangeburg County,"136,717"
459077,SC,Pickens County,"126,173"
459079,SC,RICHLAND COUNTY,"176,674"
459081,SC,Saluda County,"34,365"
459083,SC,SPARTANBURG COUNT,"165,525"
459085,SC,Sumter County,"79,226"
459087,SC,Union County,"58,362"
459089,SC,Williamsburg County,"65,780"
459091,SC,York County,"108,070"
461392,SD,RAPID CITY,"63,073"
461518,SD,SIOUX FALLS,"107,157"
469003,SD,Aurora County,"5,389"
469005,SD,Beadle County,"24,745"
469007,SD,Bennett County,"10,763"
469009,SD,Bon Homme County,"11,758"
469011,SD,Brookings County,"30,016"
469013,SD,Brown County,"41,339"
469015,SD,Brule County,"7,159"
469017,SD,Buffalo County,"8,329"
469019,SD,Butte County,"10,524"
469021,SD,Campbell County,"3,176"
469023,SD,Charles Mix County,"19,359"
469025,SD,Clark County,"7,584"
469027,SD,Clay County,"17,617"
469029,SD,Codington County,"27,799"
469031,SD,Corson County,"13,629"
469033,SD,Custer County,"6,980"
469035,SD,Davison County,"22,481"
469037,SD,Day County,"10,925"
469039,SD,Deuel County,"6,889"
469041,SD,Dewey County,"17,292"
469043,SD,Douglas County,"5,753"
469045,SD,Edmunds County,"6,208"
469047,SD,Fall River County,"10,008"
469049,SD,Faulk County,"4,583"
469051,SD,Grant County,"9,834"
469053,SD,Gregory County,"8,497"
469055,SD,Haakon County,"2,688"
469057,SD,Hamlin County,"8,451"
469059,SD,Hand County,"5,780"
469061,SD,Hanson County,"5,449"
469063,SD,Harding County,"2,352"
469065,SD,Hughes County,"15,127"
469067,SD,Hutchinson County,"12,251"
469069,SD,Hyde County,"2,747"
469071,SD,Jackson County,"9,315"
469073,SD,Jerauld County,"4,658"
469075,SD,Jones County,"1,475"
469077,SD,Kingsbury County,"9,221"
469079,SD,Lake County,"15,414"
469081,SD,Lawrence County,"27,210"
469083,SD,Lincoln County,"19,791"
469085,SD,Lyman County,"8,679"
469087,SD,McCook County,"7,989"
469089,SD,McPherson County,"5,549"
469091,SD,Marshall County,"7,411"
469093,SD,Meade County,"23,224"
469095,SD,Mellette County,"5,462"
469097,SD,Miner County,"5,585"
469099,SD,Minnehaha County,"23,601"
469101,SD,Moody County,"9,768"
469103,SD,Pennington County,"29,812"
469105,SD,Perkins County,"4,897"
469107,SD,Potter County,"4,045"
469109,SD,Roberts County,"16,922"
469111,SD,Sanborn County,"5,021"
469113,SD,Shannon County,"61,724"
469115,SD,Spink County,"11,787"
469117,SD,Stanley County,"2,466"
469119,SD,Sully County,"2,103"
469121,SD,Todd County,"37,349"
469123,SD,Tripp County,"10,403"
469125,SD,Turner County,"14,015"
469127,SD,Union County,"13,373"
469129,SD,Walworth County,"9,170"
469135,SD,Yankton County,"22,251"
469137,SD,Ziebach County,"9,646"
470228,TN,BRISTOL,"30,154"
470336,TN,CHATTANOOGA,"595,123"
470354,TN,CLARKSVILLE,"103,272"
470360,TN,CLEVELAND,"42,678"
470672,TN,FRANKLIN CITY,"35,019"
470924,TN,JACKSON,"74,594"
470954,TN,JOHNSON CITY,"62,450"
470990,TN,KINGSPORT,"51,704"
471014,TN,KNOXVILLE,"642,029"
471242,TN,MEMPHIS,"2,775,983"
471326,TN,MORRISTOWN,"37,386"
471362,TN,MURFREESBORO,"81,593"
471368,TN,NASHVILLE‐DAVIDSON,"1,701,998"
471422,TN,OAK RIDGE,"33,109"
479001,TN,Anderson County,"48,909"
479003,TN,Bedford County,"49,286"
479005,TN,Benton County,"18,474"
479007,TN,Bledsoe County,"14,457"
479009,TN,Blount County,"95,925"
479011,TN,Bradley County,"44,137"
479013,TN,Campbell County,"57,790"
479015,TN,Cannon County,"14,263"
479017,TN,Carroll County,"35,546"
479019,TN,Carter County,"79,309"
479021,TN,Cheatham County,"27,283"
479023,TN,Chester County,"17,604"
479025,TN,Claiborne County,"41,204"
479027,TN,Clay County,"9,583"
479029,TN,Cocke County,"47,949"
479031,TN,Coffee County,"49,979"
479033,TN,Crockett County,"18,341"
479035,TN,Cumberland County,"47,903"
479039,TN,Decatur County,"13,500"
479041,TN,DeKalb County,"21,181"
479043,TN,Dickson County,"41,676"
479045,TN,Dyer County,"45,115"
479047,TN,Fayette County,"35,955"
479049,TN,Fentress County,"23,646"
479051,TN,Franklin County,"41,344"
479053,TN,Gibson County,"59,995"
479055,TN,Giles County,"43,527"
479057,TN,Grainger County,"26,229"
479059,TN,Greene County,"83,614"
479061,TN,Grundy County,"22,935"
479063,TN,Hamblen County,"28,145"
479065,TN,Hamilton County,"105,190"
479067,TN,Hancock County,"11,706"
479069,TN,Hardeman County,"36,120"
479071,TN,Hardin County,"30,000"
479073,TN,Hawkins County,"58,454"
479075,TN,Haywood County,"29,318"
479077,TN,Henderson County,"23,276"
479079,TN,Henry County,"34,672"
479081,TN,Hickman County,"26,442"
479083,TN,Houston County,"10,697"
479085,TN,Humphreys County,"16,428"
479087,TN,Jackson County,"13,778"
479089,TN,Jefferson County,"44,213"
479091,TN,Johnson County,"24,840"
479093,TN,KNOX COUNTY,"130,397"
479095,TN,Lake County,"8,905"
479097,TN,Lauderdale County,"34,018"
479099,TN,Lawrence County,"47,584"
479101,TN,Lewis County,"12,888"
479103,TN,Lincoln County,"43,351"
479105,TN,Loudon County,"44,348"
479107,TN,McMinn County,"60,580"
479109,TN,McNairy County,"26,545"
479111,TN,Macon County,"24,840"
479113,TN,Madison County,"23,801"
479115,TN,Marion County,"29,321"
479117,TN,Marshall County,"33,688"
479119,TN,Maury County,"76,615"
479121,TN,Meigs County,"13,807"
479123,TN,Monroe County,"44,917"
479125,TN,Montgomery County,"25,865"
479127,TN,Moore County,"7,543"
479129,TN,Morgan County,"20,691"
479131,TN,Obion County,"38,508"
479133,TN,Overton County,"21,616"
479135,TN,Perry County,"9,504"
479137,TN,Pickett County,"5,616"
479139,TN,Polk County,"18,740"
479141,TN,Putnam County,"69,683"
479143,TN,Rhea County,"29,461"
479145,TN,Roane County,"50,936"
479147,TN,Robertson County,"55,250"
479149,TN,Rutherford County,"87,754"
479151,TN,Scott County,"28,448"
479153,TN,Sequatchie County,"13,731"
479155,TN,Sevier County,"68,001"
479157,TN,SHELBY COUNTY,"126,723"
479159,TN,Smith County,"25,826"
479161,TN,Stewart County,"13,756"
479163,TN,Sullivan County,"69,025"
479165,TN,Sumner County,"109,198"
479167,TN,Tipton County,"53,634"
479169,TN,Trousdale County,"9,897"
479171,TN,Unicoi County,"28,470"
479173,TN,Union County,"23,028"
479175,TN,Van Buren County,"5,625"
479177,TN,Warren County,"46,011"
479179,TN,Washington County,"54,714"
479181,TN,Wayne County,"16,947"
479183,TN,Weakley County,"42,432"
479185,TN,White County,"25,709"
479187,TN,Williamson County,"47,385"
479189,TN,Wilson County,"67,022"
480018,TX,ABILENE,"138,820"
480090,TX,ALLEN,"32,516"
480132,TX,AMARILLO,"614,296"
480222,TX,ARLINGTON,"1,086,337"
480264,TX,AUSTIN,"2,569,096"
480390,TX,BAYTOWN CITY,"105,624"
480402,TX,BEAUMONT,"621,895"
480726,TX,BROWNSVILLE,"1,120,908"
480738,TX,BRYAN,"119,669"
480900,TX,CARROLLTON,"100,959"
481104,TX,COLLEGE STATION,"143,570"
481158,TX,CONROE,"73,086"
481206,TX,CORPUS CHRISTI,"1,157,778"
481338,TX,DALLAS,"5,998,576"
481410,TX,DENISON,"46,388"
481416,TX,DENTON,"111,701"
481608,TX,EDINBURG,"118,764"
481680,TX,EL PASO,"2,901,183"
481722,TX,EULESS,"48,219"
481824,TX,FLOWER MOUND,"27,755"
481896,TX,FORT WORTH,"2,303,072"
481944,TX,FRISCO,"34,255"
481986,TX,GALVESTON,"183,008"
481998,TX,GARLAND,"714,074"
482142,TX,GRAND PRAIRIE,"177,375"
482178,TX,GRAPEVINE,"33,220"
482304,TX,HARLINGEN,"121,649"
482514,TX,HOUSTON,"10,333,328"
482628,TX,IRVING,"775,820"
482820,TX,KILLEEN,"122,651"
483042,TX,LAREDO,"1,240,981"
483084,TX,LEAGUE CITY,"37,251"
483132,TX,LEWISVILLE,"72,532"
483246,TX,LONGVIEW,"97,502"
483288,TX,LUBBOCK,"790,965"
483330,TX,MC ALLEN,"610,267"
483348,TX,MCKINNEY,"67,621"
483438,TX,MARSHALL,"53,420"
483546,TX,MESQUITE,"114,692"
483564,TX,MIDLAND,"116,069"
483606,TX,MISSION,"107,074"
483612,TX,MISSOURI CITY,"38,352"
483798,TX,NEW BRAUNFELS,"44,040"
483888,TX,NORTH RICHLAND HILLS,"41,981"
483924,TX,ODESSA,"144,086"
483966,TX,ORANGE,"57,481"
484068,TX,PASADENA,"657,995"
484080,TX,PEARLAND,"37,121"
484146,TX,PHARR,"142,614"
484206,TX,PLANO,"158,642"
484248,TX,PORT ARTHUR,"175,728"
484488,TX,RICHARDSON,"81,318"
484674,TX,ROUND ROCK,"52,543"
484686,TX,ROWLETT,"27,065"
484752,TX,SAN ANGELO,"113,887"
484758,TX,SAN ANTONIO,"4,987,651"
484770,TX,SAN BENITO,"64,075"
484812,TX,SAN MARCOS,"67,004"
484962,TX,SHERMAN,"41,249"
485202,TX,SUGAR LAND,"43,085"
485316,TX,TEMPLE,"65,530"
485340,TX,TEXARKANA,"58,338"
485346,TX,TEXAS CITY,"54,739"
485496,TX,TYLER,"120,704"
485580,TX,VICTORIA,"79,787"
485592,TX,WACO,"570,338"
485826,TX,WICHITA FALLS,"178,032"
489001,TX,Anderson County,"69,982"
489003,TX,Andrews County,"17,156"
489005,TX,Angelina County,"110,181"
489007,TX,Aransas County,"36,365"
489009,TX,Archer County,"13,764"
489011,TX,Armstrong County,"6,192"
489013,TX,Atascosa County,"67,633"
489015,TX,Austin County,"45,697"
489017,TX,Bailey County,"10,757"
489019,TX,Bandera County,"24,541"
489021,TX,Bastrop County,"72,200"
489023,TX,Baylor County,"13,599"
489025,TX,Bee County,"47,847"
489027,TX,Bell County,"100,430"
489029,TX,BEXAR COUNTY,"218,281"
489031,TX,Blanco County,"14,792"
489033,TX,Borden County,"1,384"
489035,TX,Bosque County,"34,774"
489037,TX,Bowie County,"56,189"
489039,TX,BRAZORIA COUNTY,"585,701"
489041,TX,Brazos County,"20,628"
489043,TX,Brewster County,"20,900"
489045,TX,Briscoe County,"4,239"
489047,TX,Brooks County,"21,570"
489049,TX,Brown County,"66,769"
489051,TX,Burleson County,"26,595"
489053,TX,Burnet County,"41,380"
489055,TX,Caldwell County,"46,167"
489057,TX,Calhoun County,"31,079"
489059,TX,Callahan County,"25,728"
489061,TX,Cameron County,"310,069"
489063,TX,Camp County,"19,641"
489065,TX,Carson County,"11,781"
489067,TX,Cass County,"44,096"
489069,TX,Castro County,"14,901"
489071,TX,Chambers County,"27,303"
489073,TX,Cherokee County,"76,939"
489075,TX,Childress County,"18,869"
489077,TX,Clay County,"22,976"
489079,TX,Cochran County,"7,202"
489081,TX,Coke County,"7,019"
489083,TX,Coleman County,"30,029"
489085,TX,Collin County,"77,307"
489087,TX,Collingsworth Count,"15,184"
489089,TX,Colorado County,"43,432"
489091,TX,Comal County,"38,124"
489093,TX,Comanche County,"32,772"
489095,TX,Concho County,"8,806"
489097,TX,Cooke County,"59,599"
489099,TX,Coryell County,"63,317"
489101,TX,Cottle County,"8,211"
489103,TX,Crane County,"5,369"
489105,TX,Crockett County,"9,109"
489107,TX,Crosby County,"14,702"
489109,TX,Culberson County,"5,851"
489111,TX,Dallam County,"16,817"
489113,TX,DALLAS COUNTY,"723,810"
489115,TX,Dawson County,"22,110"
489117,TX,Deaf Smith County,"33,592"
489119,TX,Delta County,"12,046"
489121,TX,Denton County,"123,032"
489123,TX,DeWitt County,"52,114"
489125,TX,Dickens County,"8,412"
489127,TX,Dimmit County,"25,625"
489129,TX,Donley County,"14,814"
489131,TX,Duval County,"25,029"
489133,TX,Eastland County,"61,127"
489135,TX,Ector County,"49,876"
489137,TX,Edwards County,"6,737"
489139,TX,Ellis County,"130,955"
489141,TX,El Paso County,"281,829"
489143,TX,Erath County,"52,304"
489145,TX,Falls County,"43,272"
489147,TX,Fannin County,"56,940"
489149,TX,Fayette County,"63,725"
489151,TX,Fisher County,"14,517"
489153,TX,Floyd County,"16,051"
489155,TX,Foard County,"5,859"
489157,TX,FORT BEND COUNTY,"661,597"
489159,TX,Franklin County,"14,103"
489161,TX,Freestone County,"29,700"
489163,TX,Frio County,"33,560"
489165,TX,Gaines County,"26,643"
489167,TX,Galveston County,"121,179"
489169,TX,Garza County,"9,680"
489171,TX,Gillespie County,"48,199"
489173,TX,Glasscock County,"1,784"
489175,TX,Goliad County,"16,211"
489177,TX,Gonzales County,"35,897"
489179,TX,Gray County,"45,504"
489181,TX,Grayson County,"63,320"
489183,TX,Gregg County,"48,140"
489185,TX,Grimes County,"31,898"
489187,TX,Guadalupe County,"105,375"
489189,TX,Hale County,"57,312"
489191,TX,Hall County,"14,393"
489193,TX,Hamilton County,"22,792"
489195,TX,Hansford County,"9,243"
489197,TX,Hardeman County,"18,126"
489199,TX,Hardin County,"51,706"
489201,TX,HARRIS COUNTY,"3,687,304"
489203,TX,Harrison County,"41,745"
489205,TX,Hartley County,"5,950"
489207,TX,Haskell County,"18,628"
489209,TX,Hays County,"68,212"
489211,TX,Hemphill County,"9,187"
489213,TX,Henderson County,"97,444"
489215,TX,HIDALGO COUNTY,"2,882,370"
489217,TX,Hill County,"67,580"
489219,TX,Hockley County,"33,547"
489221,TX,Hood County,"41,236"
489223,TX,Hopkins County,"46,628"
489225,TX,Houston County,"36,894"
489227,TX,Howard County,"46,465"
489229,TX,Hudspeth County,"8,189"
489231,TX,Hunt County,"96,122"
489233,TX,Hutchinson County,"26,201"
489235,TX,Irion County,"4,307"
489237,TX,Jack County,"16,087"
489239,TX,Jackson County,"23,365"
489241,TX,Jasper County,"47,876"
489243,TX,Jeff Davis County,"8,065"
489245,TX,Jefferson County,"64,078"
489247,TX,Jim Hogg County,"10,482"
489249,TX,Jim Wells County,"72,921"
489251,TX,Johnson County,"128,479"
489253,TX,Jones County,"35,836"
489255,TX,Karnes County,"31,974"
489257,TX,Kaufman County,"83,801"
489259,TX,Kendall County,"34,190"
489261,TX,Kenedy County,807
489263,TX,Kent County,"2,024"
489265,TX,Kerr County,"60,783"
489267,TX,Kimble County,"13,917"
489269,TX,King County,819
489271,TX,Kinney County,"8,591"
489273,TX,Kleberg County,"60,963"
489275,TX,Knox County,"12,236"
489277,TX,Lamar County,"71,472"
489279,TX,Lamb County,"23,922"
489281,TX,Lampasas County,"33,351"
489283,TX,La Salle County,"12,429"
489285,TX,Lavaca County,"48,682"
489287,TX,Lee County,"22,575"
489289,TX,Leon County,"22,083"
489291,TX,Liberty County,"90,332"
489293,TX,Limestone County,"40,116"
489295,TX,Lipscomb County,"8,958"
489297,TX,Live Oak County,"15,315"
489299,TX,Llano County,"18,633"
489301,TX,Loving County,223
489303,TX,Lubbock County,"54,895"
489305,TX,Lynn County,"12,796"
489307,TX,McCulloch County,"24,357"
489309,TX,McLennan County,"107,699"
489311,TX,McMullen County,"1,635"
489313,TX,Madison County,"15,242"
489315,TX,Marion County,"18,064"
489317,TX,Martin County,"7,219"
489319,TX,Mason County,"19,279"
489321,TX,Matagorda County,"60,013"
489323,TX,Maverick County,"135,341"
489325,TX,Medina County,"54,943"
489327,TX,Menard County,"11,584"
489329,TX,Midland County,"25,240"
489331,TX,Milam County,"45,987"
489333,TX,Mills County,"14,861"
489335,TX,Mitchell County,"20,175"
489337,TX,Montague County,"37,293"
489339,TX,MONTGOMERY COUNT,"232,127"
489341,TX,Moore County,"29,975"
489343,TX,Morris County,"17,271"
489345,TX,Motley County,"5,399"
489347,TX,Nacogdoches County,"96,209"
489349,TX,Navarro County,"79,631"
489351,TX,Newton County,"21,086"
489353,TX,Nolan County,"42,431"
489355,TX,Nueces County,"70,777"
489357,TX,Ochiltree County,"13,381"
489359,TX,Oldham County,"4,267"
489361,TX,Orange County,"70,680"
489363,TX,Palo Pinto County,"52,259"
489365,TX,Panola County,"29,078"
489367,TX,Parker County,"90,791"
489369,TX,Parmer County,"16,235"
489371,TX,Pecos County,"25,154"
489373,TX,Polk County,"56,250"
489375,TX,Potter County,"8,753"
489377,TX,Presidio County,"22,277"
489379,TX,Rains County,"12,241"
489381,TX,Randall County,"30,863"
489383,TX,Reagan County,"4,606"
489385,TX,Real County,"6,959"
489387,TX,Red River County,"25,371"
489389,TX,Reeves County,"25,193"
489391,TX,Refugio County,"16,541"
489393,TX,Roberts County,"3,641"
489395,TX,Robertson County,"33,384"
489397,TX,Rockwall County,"38,452"
489399,TX,Runnels County,"37,853"
489401,TX,Rusk County,"72,939"
489403,TX,Sabine County,"14,708"
489405,TX,San Augustine Count,"14,619"
489407,TX,San Jacinto County,"33,780"
489409,TX,San Patricio County,"104,003"
489411,TX,San Saba County,"17,911"
489413,TX,Schleicher County,"7,088"
489415,TX,Scurry County,"23,562"
489417,TX,Shackelford County,"11,249"
489419,TX,Shelby County,"40,924"
489421,TX,Sherman County,"5,565"
489423,TX,Smith County,"99,420"
489425,TX,Somervell County,"8,394"
489427,TX,Starr County,"194,877"
489429,TX,Stephens County,"27,360"
489431,TX,Sterling County,"3,924"
489433,TX,Stonewall County,"3,784"
489435,TX,Sutton County,"8,893"
489437,TX,Swisher County,"12,025"
489439,TX,TARRANT COUNTY,"875,401"
489441,TX,Taylor County,"23,244"
489443,TX,Terrell County,"6,302"
489445,TX,Terry County,"20,784"
489447,TX,Throckmorton County,"8,613"
489449,TX,Titus County,"48,857"
489451,TX,Tom Green County,"18,128"
489453,TX,TRAVIS COUNTY,"110,132"
489455,TX,Trinity County,"22,409"
489457,TX,Tyler County,"26,700"
489459,TX,Upshur County,"43,506"
489461,TX,Upton County,"5,708"
489463,TX,Uvalde County,"52,033"
489465,TX,Val Verde County,"95,695"
489467,TX,Van Zandt County,"56,804"
489469,TX,Victoria County,"22,826"
489471,TX,Walker County,"72,058"
489473,TX,Waller County,"44,672"
489475,TX,Ward County,"15,252"
489477,TX,Washington County,"53,936"
489479,TX,Webb County,"63,974"
489481,TX,Wharton County,"67,707"
489483,TX,Wheeler County,"16,744"
489485,TX,Wichita County,"44,566"
489487,TX,Wilbarger County,"38,816"
489489,TX,Willacy County,"51,469"
489491,TX,WILLIAMSON COUNTY,"144,411"
489493,TX,Wilson County,"38,582"
489495,TX,Winkler County,"10,273"
489497,TX,Wise County,"52,916"
489499,TX,Wood County,"50,344"
489501,TX,Yoakum County,"12,211"
489503,TX,Young County,"38,217"
489505,TX,Zapata County,"35,260"
489507,TX,Zavala County,"37,756"
490174,UT,CLEARFIELD,"29,431"
490624,UT,LAYTON,"43,486"
490672,UT,LOGAN,"75,189"
490888,UT,OGDEN,"140,335"
490918,UT,OREM,"78,111"
491014,UT,PROVO,"217,019"
491074,UT,ST GEORGE,"61,810"
491092,UT,SALT LAKE CITY,"1,395,934"
491098,UT,SANDY CITY,"50,724"
491239,UT,TAYLORSVILLE,"47,235"
491338,UT,WEST JORDAN,"63,234"
491346,UT,WEST VALLEY,"118,857"
499001,UT,Beaver County,"9,516"
499003,UT,Box Elder County,"47,903"
499005,UT,Cache County,"48,209"
499007,UT,Carbon County,"30,665"
499009,UT,Daggett County,942
499011,UT,Davis County,"83,216"
499013,UT,Duchesne County,"18,924"
499015,UT,Emery County,"14,223"
499017,UT,Garfield County,"8,019"
499019,UT,Grand County,"10,611"
499021,UT,Iron County,"53,612"
499023,UT,Juab County,"13,698"
499025,UT,Kane County,"6,016"
499027,UT,Millard County,"20,002"
499029,UT,Morgan County,"6,507"
499031,UT,Piute County,"4,208"
499033,UT,Rich County,"4,181"
499035,UT,SALT LAKE COUNTY,"846,263"
499037,UT,San Juan County,"41,631"
499039,UT,Sanpete County,"45,750"
499041,UT,Sevier County,"28,268"
499043,UT,Summit County,"22,678"
499045,UT,Tooele County,"32,685"
499047,UT,Uintah County,"32,602"
499049,UT,Utah County,"135,429"
499051,UT,Wasatch County,"15,474"
499053,UT,Washington County,"47,759"
499055,UT,Wayne County,"5,061"
499057,UT,Weber County,"71,290"
500288,VT,BURLINGTON,"113,520"
509001,VT,Addison County,"54,355"
509003,VT,Bennington County,"61,440"
509005,VT,Caledonia County,"59,382"
509007,VT,Chittenden County,"135,968"
509009,VT,Essex County,"14,072"
