Code,State,NAME,PPRN
299031,MO,Cape Girardeau County,"$149,512 "
299033,MO,Carroll County,"$27,183 "
299035,MO,Carter County,"$15,256 "
299037,MO,Cass County,"$145,748 "
299039,MO,Cedar County,"$34,042 "
299041,MO,Chariton County,"$24,081 "
299043,MO,Christian County,"$132,084 "
299045,MO,Clark County,"$20,684 "
299047,MO,Clay County,"$138,246 "
299049,MO,Clinton County,"$48,940 "
299051,MO,Cole County,"$46,707 "
299053,MO,Cooper County,"$39,598 "
299055,MO,Crawford County,"$56,746 "
299057,MO,Dade County,"$26,958 "
299059,MO,Dallas County,"$40,637 "
299061,MO,Daviess County,"$26,203 "
299063,MO,DeKalb County,"$23,727 "
299065,MO,Dent County,"$38,442 "
299067,MO,Douglas County,"$29,261 "
299069,MO,Dunklin County,"$79,278 "
299071,MO,Franklin County,"$156,748 "
299073,MO,Gasconade County,"$43,685 "
299075,MO,Gentry County,"$25,444 "
299077,MO,Greene County,"$155,562 "
299079,MO,Grundy County,"$34,748 "
299081,MO,Harrison County,"$29,969 "
299083,MO,Henry County,"$54,280 "
299085,MO,Hickory County,"$20,042 "
299087,MO,Holt County,"$19,495 "
299089,MO,Howard County,"$28,692 "
299091,MO,Howell County,"$90,618 "
299093,MO,Iron County,"$23,242 "
299095,MO,Jackson County,"$168,973 "
299097,MO,Jasper County,"$151,046 "
299099,MO,Jefferson County,"$306,638 "
299101,MO,Johnson County,"$103,162 "
299103,MO,Knox County,"$16,656 "
299105,MO,Laclede County,"$84,017 "
299107,MO,Lafayette County,"$69,539 "
299109,MO,Lawrence County,"$85,205 "
299111,MO,Lewis County,"$22,968 "
299113,MO,Lincoln County,"$90,950 "
299115,MO,Linn County,"$39,163 "
299117,MO,Livingston County,"$38,348 "
299119,MO,McDonald County,"$74,172 "
299121,MO,Macon County,"$46,232 "
299123,MO,Madison County,"$25,281 "
299125,MO,Maries County,"$20,538 "
299127,MO,Marion County,"$99,912 "
299129,MO,Mercer County,"$13,407 "
299131,MO,Miller County,"$51,794 "
299133,MO,Mississippi County,"$46,261 "
299135,MO,Moniteau County,"$32,667 "
299137,MO,Monroe County,"$22,776 "
299139,MO,Montgomery County,"$30,689 "
299141,MO,Morgan County,"$46,299 "
299143,MO,New Madrid County,"$37,773 "
299145,MO,Newton County,"$87,455 "
299147,MO,Nodaway County,"$68,366 "
299149,MO,Oregon County,"$26,639 "
299151,MO,Osage County,"$27,032 "
299153,MO,Ozark County,"$28,120 "
299155,MO,Pemiscot County,"$45,484 "
299157,MO,Perry County,"$32,384 "
299159,MO,Pettis County,"$105,477 "
299161,MO,Phelps County,"$86,550 "
299163,MO,Pike County,"$47,446 "
299165,MO,Platte County,"$55,397 "
299167,MO,Polk County,"$66,979 "
299169,MO,Pulaski County,"$79,761 "
299171,MO,Putnam County,"$16,351 "
299173,MO,Ralls County,"$20,335 "
299175,MO,Randolph County,"$67,893 "
299177,MO,Ray County,"$47,451 "
299179,MO,Reynolds County,"$12,851 "
299181,MO,Ripley County,"$34,139 "
299183,MO,St. Charles County,"$298,328 "
299185,MO,St. Clair County,"$26,580 "
299186,MO,Ste. Genevieve County,"$35,916 "
299187,MO,St. Francois County,"$136,520 "
299189,MO,St Louis County,"$4,108,370 "
299195,MO,Saline County,"$62,783 "
299197,MO,Schuyler County,"$16,038 "
299199,MO,Scotland County,"$19,731 "
299201,MO,Scott County,"$87,992 "
299203,MO,Shannon County,"$21,824 "
299205,MO,Shelby County,"$19,497 "
299207,MO,Stoddard County,"$53,406 "
299209,MO,Stone County,"$54,413 "
299211,MO,Sullivan County,"$22,614 "
299213,MO,Taney County,"$105,101 "
299215,MO,Texas County,"$51,296 "
299217,MO,Vernon County,"$54,577 "
299219,MO,Warren County,"$67,297 "
299221,MO,Washington County,"$57,167 "
299223,MO,Wayne County,"$29,245 "
299225,MO,Webster County,"$93,428 "
299227,MO,Worth County,"$10,198 "
299229,MO,Wright County,"$46,431 "
300066,MT,Billings,"$178,022 "
300342,MT,Great Falls,"$208,260 "
300540,MT,Missoula,"$146,391 "
309001,MT,Beaverhead County,"$21,929 "
309003,MT,Big Horn County,"$58,100 "
309005,MT,Blaine County,"$19,003 "
309007,MT,Broadwater County,"$10,248 "
309009,MT,Carbon County,"$29,654 "
309011,MT,Carter County,"$3,405 "
309013,MT,Cascade County,"$36,328 "
309015,MT,Chouteau County,"$18,060 "
309017,MT,Custer County,"$27,787 "
309019,MT,Daniels County,"$4,785 "
309021,MT,Dawson County,"$19,082 "
309023,MT,Deer Lodge County,"$32,556 "
309025,MT,Fallon County,"$5,713 "
309027,MT,Fergus County,"$32,609 "
309029,MT,Flathead County,"$159,774 "
309031,MT,Gallatin County,"$161,228 "
309033,MT,Garfield County,"$2,743 "
309035,MT,Glacier County,"$52,971 "
309037,MT,Golden Valley County,"$3,491 "
309039,MT,Granite County,"$10,539 "
309041,MT,Hill County,"$38,983 "
309043,MT,Jefferson County,"$14,459 "
309045,MT,Judith Basin County,"$7,185 "
309047,MT,Lake County,"$79,549 "
309049,MT,Lewis and Clark County,"$111,524 "
309051,MT,Liberty County,"$5,608 "
309053,MT,Lincoln County,"$42,616 "
309055,MT,McCone County,"$3,339 "
309057,MT,Madison County,"$18,640 "
309059,MT,Meagher County,"$5,487 "
309061,MT,Mineral County,"$7,178 "
309063,MT,Missoula County,"$62,342 "
309065,MT,Musselshell County,"$16,036 "
309067,MT,Park County,"$40,873 "
309069,MT,Petroleum County,"$1,862 "
309071,MT,Phillips County,"$11,140 "
309073,MT,Pondera County,"$14,793 "
309075,MT,Powder River County,"$3,483 "
309077,MT,Powell County,"$16,731 "
309079,MT,Prairie County,"$4,295 "
309081,MT,Ravalli County,"$85,039 "
309083,MT,Richland County,"$20,356 "
309085,MT,Roosevelt County,"$31,390 "
309087,MT,Rosebud County,"$24,151 "
309089,MT,Sanders County,"$27,254 "
309091,MT,Sheridan County,"$8,432 "
309093,MT,Silver Bow County,"$120,885 "
309095,MT,Stillwater County,"$17,563 "
309097,MT,Sweet Grass County,"$8,865 "
309099,MT,Teton County,"$14,047 "
309101,MT,Toole County,"$9,722 "
309103,MT,Treasure County,"$2,231 "
309105,MT,Valley County,"$14,206 "
309107,MT,Wheatland County,"$8,557 "
309109,MT,Wibaux County,"$2,717 "
309111,MT,Yellowstone County,"$69,277 "
310276,NE,Bellevue,"$95,690 "
311254,NE,Grand Island,"$111,024 "
311710,NE,Lincoln,"$1,342,023 "
312208,NE,Omaha,"$3,496,585 "
319001,NE,Adams County,"$79,100 "
319003,NE,Antelope County,"$23,394 "
319005,NE,Arthur County,"$1,291 "
319007,NE,Banner County,"$2,463 "
319009,NE,Blaine County,"$2,253 "
319011,NE,Boone County,"$17,499 "
319013,NE,Box Butte County,"$40,494 "
319015,NE,Boyd County,"$8,807 "
319017,NE,Brown County,"$12,324 "
319019,NE,Buffalo County,"$119,526 "
319021,NE,Burt County,"$21,303 "
319023,NE,Butler County,"$25,166 "
319025,NE,Cass County,"$53,581 "
319027,NE,Cedar County,"$27,353 "
319029,NE,Chase County,"$10,195 "
319031,NE,Cherry County,"$15,819 "
319033,NE,Cheyenne County,"$26,418 "
319035,NE,Clay County,"$20,987 "
319037,NE,Colfax County,"$43,327 "
319039,NE,Cuming County,"$27,461 "
319041,NE,Custer County,"$39,789 "
319043,NE,Dakota County,"$98,033 "
319045,NE,Dawes County,"$32,243 "
319047,NE,Dawson County,"$100,387 "
319049,NE,Deuel County,"$6,903 "
319051,NE,Dixon County,"$20,276 "
319053,NE,Dodge County,"$91,881 "
319055,NE,Douglas County,"$144,227 "
319057,NE,Dundy County,"$6,180 "
319059,NE,Fillmore County,"$18,797 "
319061,NE,Franklin County,"$13,947 "
319063,NE,Frontier County,"$9,897 "
319065,NE,Furnas County,"$20,667 "
319067,NE,Gage County,"$57,412 "
319069,NE,Garden County,"$9,023 "
319071,NE,Garfield County,"$6,573 "
319073,NE,Gosper County,"$4,271 "
319075,NE,Grant County,"$2,921 "
319077,NE,Greeley County,"$9,712 "
319079,NE,Hall County,"$20,407 "
319081,NE,Hamilton County,"$24,784 "
319083,NE,Harlan County,"$13,054 "
319085,NE,Hayes County,"$3,785 "
319087,NE,Hitchcock County,"$13,055 "
319089,NE,Holt County,"$28,926 "
319091,NE,Hooker County,"$2,264 "
319093,NE,Howard County,"$18,167 "
319095,NE,Jefferson County,"$28,474 "
319097,NE,Johnson County,"$15,403 "
319099,NE,Kearney County,"$16,791 "
319101,NE,Keith County,"$19,650 "
319103,NE,Keya Paha County,"$3,057 "
319105,NE,Kimball County,"$11,006 "
319107,NE,Knox County,"$29,594 "
319109,NE,Lancaster County,"$40,572 "
319111,NE,Lincoln County,"$103,098 "
319113,NE,Logan County,"$2,439 "
319115,NE,Loup County,"$2,007 "
319117,NE,McPherson County,"$1,759 "
319119,NE,Madison County,"$108,903 "
319121,NE,Merrick County,"$23,696 "
319123,NE,Morrill County,"$15,702 "
319125,NE,Nance County,"$12,792 "
319127,NE,Nemaha County,"$21,654 "
319129,NE,Nuckolls County,"$18,598 "
319131,NE,Otoe County,"$44,830 "
319133,NE,Pawnee County,"$12,308 "
319135,NE,Perkins County,"$6,951 "
319137,NE,Phelps County,"$25,104 "
319139,NE,Pierce County,"$18,988 "
319141,NE,Platte County,"$89,584 "
319143,NE,Polk County,"$15,845 "
319145,NE,Red Willow County,"$33,240 "
319147,NE,Richardson County,"$35,913 "
319149,NE,Rock County,"$4,304 "
319151,NE,Saline County,"$41,426 "
319153,NE,Sarpy County,"$185,213 "
319155,NE,Saunders County,"$57,404 "
319157,NE,Scotts Bluff County,"$121,546 "
319159,NE,Seward County,"$39,595 "
319161,NE,Sheridan County,"$20,006 "
319163,NE,Sherman County,"$12,711 "
319165,NE,Sioux County,"$6,295 "
319167,NE,Stanton County,"$17,554 "
319169,NE,Thayer County,"$19,182 "
319171,NE,Thomas County,"$2,149 "
319173,NE,Thurston County,"$52,241 "
319175,NE,Valley County,"$15,484 "
319177,NE,Washington County,"$42,822 "
319179,NE,Wayne County,"$32,205 "
319181,NE,Webster County,"$15,597 "
319183,NE,Wheeler County,"$2,278 "
319185,NE,York County,"$37,645 "
320096,NV,Henderson,"$375,269 "
320108,NV,Las Vegas,"$3,816,113 "
320138,NV,North Las Vegas,"$1,485,142 "
320150,NV,Reno,"$1,591,884 "
320156,NV,Sparks,"$192,383 "
329001,NV,Churchill County,"$48,614 "
329003,NV,Clark County,"$5,616,708 "
329005,NV,Douglas County,"$63,025 "
329007,NV,Elko County,"$104,816 "
329009,NV,Esmeralda County,"$8,444 "
329011,NV,Eureka County,"$7,199 "
329013,NV,Humboldt County,"$43,815 "
329015,NV,Lander County,"$11,127 "
329017,NV,Lincoln County,"$20,509 "
329019,NV,Lyon County,"$98,398 "
329021,NV,Mineral County,"$13,176 "
329023,NV,Nye County,"$79,516 "
329027,NV,Pershing County,"$23,525 "
329029,NV,Storey County,"$11,452 "
329031,NV,Washoe County,"$156,413 "
329033,NV,White Pine County,"$77,949 "
329510,NV,Carson City,"$111,208 "
330378,NH,Dover,"$77,768 "
330930,NH,Manchester,"$1,343,582 "
331026,NH,Nashua,"$176,531 "
331254,NH,Portsmouth,"$146,204 "
331284,NH,Rochester,"$77,938 "
339001,NH,Belknap County,"$160,697 "
339003,NH,Carroll County,"$133,783 "
339005,NH,Cheshire County,"$227,799 "
339007,NH,Coos County,"$124,034 "
339009,NH,Grafton County,"$255,833 "
339011,NH,Hillsborough County,"$316,655 "
339013,NH,Merrimack County,"$360,914 "
339015,NH,Rockingham County,"$506,823 "
339017,NH,Strafford County,"$160,947 "
339019,NH,Sullivan County,"$122,478 "
340072,NJ,Asbury Park,"$103,814 "
340078,NJ,Atlantic City,"$320,558 "
340138,NJ,Bayonne,"$1,122,597 "
340246,NJ,Bloomfield,"$266,636 "
340318,NJ,Brick Township,"$79,467 "
340324,NJ,Bridgeton,"$80,800 "
340414,NJ,Camden,"$1,782,443 "
340474,NJ,Cherry Hill,"$117,510 "
340540,NJ,Clifton,"$280,641 "
340672,NJ,Toms River Township,"$97,543 "
340732,NJ,East Orange,"$382,969 "
340780,NJ,Edison,"$144,585 "
340798,NJ,Elizabeth,"$1,303,188 "
340870,NJ,Ewing Township,"$65,087 "
341008,NJ,Franklin Township,"$68,493 "
341110,NJ,Gloucester Twp,"$77,596 "
341206,NJ,Hamilton,"$159,803 "
341362,NJ,Hoboken City,"$288,139 "
341416,NJ,Howell Township,"$45,088 "
341434,NJ,Irvington,"$303,936 "
341446,NJ,Jackson Township,"$47,977 "
341464,NJ,Jersey City,"$4,103,323 "
341566,NJ,Lakewood Township,"$359,590 "
341716,NJ,Long Branch,"$122,817 "
341974,NJ,Middletown,"$67,305 "
342016,NJ,Millville,"$70,435 "
342190,NJ,Newark,"$5,258,931 "
342196,NJ,New Brunswick,"$229,950 "
342250,NJ,North Bergen Township,"$170,648 "
342340,NJ,Ocean City,"$77,972 "
342378,NJ,Old Bridge Township,"$72,249 "
342448,NJ,Parsippany-Troyhills Twp,"$64,710 "
342454,NJ,Passaic,"$979,068 "
342466,NJ,Paterson,"$1,664,530 "
342532,NJ,Perth Amboy,"$163,583 "
342886,NJ,Sayreville,"$55,412 "
343216,NJ,Trenton,"$1,950,391 "
343234,NJ,Union City,"$269,024 "
343252,NJ,Union Township,"$156,881 "
343330,NJ,Vineland,"$128,331 "
343402,NJ,Washington Township,"$41,325 "
343438,NJ,Wayne Township,"$49,354 "
343624,NJ,Woodbridge,"$169,253 "
349001,NJ,Atlantic County,"$348,634 "
349003,NJ,Bergen County,"$6,667,204 "
349005,NJ,Burlington County,"$388,481 "
349007,NJ,Camden County,"$1,742,821 "
349009,NJ,Cape May County,"$294,651 "
349011,NJ,Cumberland County,"$118,932 "
349013,NJ,Essex County,"$3,805,283 "
349015,NJ,Gloucester County,"$321,966 "
349017,NJ,Hudson County,"$1,442,061 "
349019,NJ,Hunterdon County,"$251,477 "
349021,NJ,Mercer County,"$338,117 "
349023,NJ,Middlesex County,"$1,360,602 "
349025,NJ,Monmouth County,"$1,794,338 "
349027,NJ,Morris County,"$1,416,552 "
349029,NJ,Ocean County,"$834,297 "
349031,NJ,Passaic County,"$227,513 "
349033,NJ,Salem County,"$208,890 "
349035,NJ,Somerset County,"$287,715 "
349037,NJ,Sussex County,"$274,791 "
349039,NJ,Union County,"$3,280,525 "
349041,NJ,Warren County,"$311,723 "
350012,NM,Albuquerque,"$3,268,652 "
350204,NM,Farmington,"$94,668 "
350336,NM,Las Cruces,"$233,111 "
350479,NM,Rio Rancho,"$146,779 "
350534,NM,Santa Fe,"$187,728 "
359001,NM,Bernalillo County,"$222,308 "
359003,NM,Catron County,"$15,921 "
359005,NM,Chaves County,"$146,311 "
359006,NM,Cibola County,"$71,054 "
359007,NM,Colfax County,"$66,620 "
359009,NM,Curry County,"$98,360 "
359011,NM,De Baca County,"$10,323 "
359013,NM,Do±a Ana County,"$302,460 "
359015,NM,Eddy County,"$96,120 "
359017,NM,Grant County,"$90,435 "
359019,NM,Guadalupe County,"$19,760 "
359021,NM,Harding County,"$7,216 "
359023,NM,Hidalgo County,"$14,819 "
359025,NM,Lea County,"$124,020 "
359027,NM,Lincoln County,"$52,607 "
359028,NM,Los Alamos County,"$18,579 "
359029,NM,Luna County,"$58,613 "
359031,NM,McKinley County,"$252,219 "
359033,NM,Mora County,"$24,377 "
359035,NM,Otero County,"$128,854 "
359037,NM,Quay County,"$27,029 "
359039,NM,Rio Arriba County,"$103,631 "
359041,NM,Roosevelt County,"$45,681 "
359043,NM,Sandoval County,"$105,227 "
359045,NM,San Juan County,"$196,385 "
359047,NM,San Miguel County,"$128,877 "
359049,NM,Santa Fe County,"$106,638 "
359051,NM,Sierra County,"$35,131 "
359053,NM,Socorro County,"$53,288 "
359055,NM,Taos County,"$120,622 "
359057,NM,Torrance County,"$46,361 "
359059,NM,Union County,"$24,155 "
359061,NM,Valencia County,"$154,942 "
360040,NY,Albany,"$2,468,797 "
360152,NY,Amherst Town,"$154,177 "
360300,NY,Auburn,"$235,342 "
360352,NY,Babylon Town,"$282,252 "
360556,NY,Binghamton,"$1,388,554 "
360744,NY,Brookhaven Town,"$595,142 "
360784,NY,Buffalo,"$10,023,959 "
361152,NY,Cheektowaga Town,"$275,687 "
361256,NY,Clay Town,"$70,185 "
361380,NY,Colonie Town,"$94,856 "
361756,NY,Dunkirk,"$128,949 "
362000,NY,Elmira,"$317,648 "
362480,NY,Glen Falls,"$131,138 "
362572,NY,Greece,"$116,519 "
362688,NY,Hamburg Town,"$109,318 "
363088,NY,Huntington Town,"$222,155 "
363140,NY,Irondequoit,"$238,235 "
363160,NY,Islip Town,"$1,394,516 "
363168,NY,Ithaca,"$183,978 "
363180,NY,Jamestown,"$310,679 "
363300,NY,Kingston,"$203,629 "
364004,NY,Middletown,"$142,516 "
364212,NY,Mount Vernon,"$1,196,518 "
364320,NY,Newburgh,"$229,410 "
364408,NY,New Rochelle,"$386,172 "
364436,NY,New York,"$122,010,346 "
364448,NY,Niagara Falls,"$1,721,202 "
365312,NY,Poughkeepsie,"$226,181 "
365544,NY,Rochester,"$5,924,638 "
365572,NY,Rome,"$271,860 "
365800,NY,Saratoga Springs,"$84,247 "
365848,NY,Schenectady,"$1,640,614 "
366376,NY,Syracuse,"$3,575,474 "
366468,NY,Tonawanda Town,"$1,220,287 "
366500,NY,Troy,"$1,287,512 "
366588,NY,Union Town,"$316,587 "
366612,NY,Utica,"$1,793,519 "
366848,NY,Watertown City,"$244,088 "
367024,NY,West Seneca,"$82,842 "
367096,NY,White Plains,"$236,713 "
367260,NY,Yonkers,"$2,464,616 "
369001,NY,Albany County,"$344,901 "
369003,NY,Allegany County,"$193,613 "
369007,NY,Broome County,"$278,328 "
369009,NY,Cattaraugus County,"$344,020 "
369011,NY,Cayuga County,"$162,441 "
369013,NY,Chautauqua County,"$347,538 "
369015,NY,Chemung County,"$157,635 "
369017,NY,Chenango County,"$201,417 "
369019,NY,Clinton County,"$290,552 "
369021,NY,Columbia County,"$220,842 "
369023,NY,Cortland County,"$194,918 "
369025,NY,Delaware County,"$217,764 "
369027,NY,Dutchess County,"$381,524 "
369029,NY,Erie County,"$1,998,849 "
369031,NY,Essex County,"$157,358 "
369033,NY,Franklin County,"$211,569 "
369035,NY,Fulton County,"$235,335 "
369037,NY,Genesee County,"$222,086 "
369039,NY,Greene County,"$175,748 "
369041,NY,Hamilton County,"$32,860 "
369043,NY,Herkimer County,"$270,230 "
369045,NY,Jefferson County,"$319,490 "
369049,NY,Lewis County,"$105,528 "
369051,NY,Livingston County,"$225,580 "
369053,NY,Madison County,"$243,691 "
369055,NY,Monroe County,"$1,322,716 "
369057,NY,Montgomery County,"$242,413 "
369059,NY,Nassau County,"$10,419,358 "
369063,NY,Niagara County,"$470,800 "
369065,NY,Oneida County,"$383,936 "
369067,NY,Onondaga County,"$1,434,074 "
369069,NY,Ontario County,"$333,986 "
369071,NY,Orange County,"$1,264,927 "
369073,NY,Orleans County,"$179,071 "
369075,NY,Oswego County,"$517,120 "
369077,NY,Otsego County,"$269,099 "
369079,NY,Putnam County,"$238,245 "
369083,NY,Rensselaer County,"$283,383 "
369087,NY,Rockland County,"$1,175,325 "
369089,NY,St. Lawrence County,"$449,347 "
369091,NY,Saratoga County,"$412,117 "
369093,NY,Schenectady County,"$184,684 "
369095,NY,Schoharie County,"$112,352 "
369097,NY,Schuyler County,"$74,793 "
369099,NY,Seneca County,"$122,669 "
369101,NY,Steuben County,"$396,648 "
369103,NY,Suffolk County,"$885,235 "
369105,NY,Sullivan County,"$320,582 "
369107,NY,Tioga County,"$152,089 "
369109,NY,Tompkins County,"$218,777 "
369111,NY,Ulster County,"$480,563 "
369113,NY,Warren County,"$157,627 "
369115,NY,Washington County,"$230,168 "
369117,NY,Wayne County,"$306,361 "
369119,NY,Westchester County,"$1,672,097 "
369121,NY,Wyoming County,"$156,310 "
369123,NY,Yates County,"$104,046 "
370108,NC,Asheville,"$278,298 "
370432,NC,Burlington,"$122,985 "
370504,NC,Cary,"$176,354 "
370552,NC,Chapel Hill,"$112,184 "
370558,NC,Charlotte,"$4,381,009 "
370660,NC,Concord,"$157,511 "
370828,NC,Durham,"$1,461,379 "
371002,NC,Fayetteville,"$381,196 "
371092,NC,Gastonia,"$201,446 "
371158,NC,Goldsboro,"$90,997 "
371188,NC,Greensboro,"$1,583,774 "
371194,NC,Greenville,"$243,105 "
371338,NC,Hickory,"$82,471 "
371356,NC,High Point,"$249,978 "
371452,NC,Jacksonville,"$97,934 "
371494,NC,Kannapolis,"$93,376 "
371644,NC,Lenoir,"$36,917 "
371944,NC,Morganton,"$44,259 "
372028,NC,New Bern city,"$65,102 "
372304,NC,Raleigh,"$2,349,494 "
372406,NC,Rocky Mount,"$151,716 "
372508,NC,Salisbury,"$73,713 "
373144,NC,Wilmington,"$267,868 "
373180,NC,Winston-Salem,"$1,622,858 "
379001,NC,Alamance County,"$227,516 "
379003,NC,Alexander County,"$80,633 "
379005,NC,Alleghany County,"$27,992 "
379007,NC,Anson County,"$78,974 "
379009,NC,Ashe County,"$82,135 "
379011,NC,Avery County,"$41,335 "
379013,NC,Beaufort County,"$119,108 "
379015,NC,Bertie County,"$60,704 "
379017,NC,Bladen County,"$92,398 "
379019,NC,Brunswick County,"$220,092 "
379021,NC,Buncombe County,"$321,556 "
379023,NC,Burke County,"$162,672 "
379025,NC,Cabarrus County,"$105,882 "
379027,NC,Caldwell County,"$131,718 "
379029,NC,Camden County,"$17,292 "
379031,NC,Carteret County,"$133,406 "
379033,NC,Caswell County,"$70,836 "
379035,NC,Catawba County,"$227,547 "
379037,NC,Chatham County,"$131,363 "
379039,NC,Cherokee County,"$57,662 "
379041,NC,Chowan County,"$65,248 "
379043,NC,Clay County,"$24,748 "
379045,NC,Cleveland County,"$225,532 "
379047,NC,Columbus County,"$128,753 "
379049,NC,Craven County,"$119,503 "
379051,NC,Cumberland County,"$221,453 "
379053,NC,Currituck County,"$45,495 "
379055,NC,Dare County,"$66,285 "
379057,NC,Davidson County,"$334,200 "
379059,NC,Davie County,"$86,046 "
379061,NC,Duplin County,"$183,896 "
379063,NC,Durham County,"$59,377 "
379065,NC,Edgecombe County,"$105,814 "
379067,NC,Forsyth County,"$185,870 "
379069,NC,Franklin County,"$123,384 "
379071,NC,Gaston County,"$300,651 "
379073,NC,Gates County,"$30,247 "
379075,NC,Graham County,"$18,955 "
379077,NC,Granville County,"$125,993 "
379079,NC,Greene County,"$61,387 "
379081,NC,Guilford County,"$206,127 "
379083,NC,Halifax County,"$189,982 "
379085,NC,Harnett County,"$268,171 "
379087,NC,Haywood County,"$176,343 "
379089,NC,Henderson County,"$215,999 "
379091,NC,Hertford County,"$58,997 "
379093,NC,Hoke County,"$129,318 "
379095,NC,Hyde County,"$21,847 "
379097,NC,Iredell County,"$321,258 "
379099,NC,Jackson County,"$97,217 "
379101,NC,Johnston County,"$354,647 "
379103,NC,Jones County,"$27,546 "
379105,NC,Lee County,"$136,102 "
379107,NC,Lenoir County,"$141,807 "
379109,NC,Lincoln County,"$154,734 "
379111,NC,McDowell County,"$119,584 "
379113,NC,Macon County,"$82,735 "
379115,NC,Madison County,"$75,489 "
379117,NC,Martin County,"$66,908 "
379119,NC,Mecklenburg County,"$216,936 "
379121,NC,Mitchell County,"$50,324 "
379123,NC,Montgomery County,"$78,656 "
379125,NC,Moore County,"$186,210 "
379127,NC,Nash County,"$140,829 "
379129,NC,New Hanover County,"$164,732 "
379131,NC,Northampton County,"$69,604 "
379133,NC,Onslow County,"$205,313 "
379135,NC,Orange County,"$154,361 "
379137,NC,Pamlico County,"$31,181 "
379139,NC,Pasquotank County,"$133,098 "
379141,NC,Pender County,"$122,232 "
379143,NC,Perquimans County,"$45,158 "
379145,NC,Person County,"$94,742 "
379147,NC,Pitt County,"$181,223 "
379149,NC,Polk County,"$63,238 "
379151,NC,Randolph County,"$306,244 "
379153,NC,Richmond County,"$123,339 "
379155,NC,Robeson County,"$424,031 "
379157,NC,Rockingham County,"$299,508 "
379159,NC,Rowan County,"$230,633 "
379161,NC,Rutherford County,"$212,323 "
379163,NC,Sampson County,"$183,823 "
379165,NC,Scotland County,"$103,798 "
379167,NC,Stanly County,"$193,632 "
379169,NC,Stokes County,"$111,178 "
379171,NC,Surry County,"$183,103 "
379173,NC,Swain County,"$37,571 "
379175,NC,Transylvania County,"$59,011 "
379177,NC,Tyrrell County,"$13,565 "
379179,NC,Union County,"$234,312 "
379181,NC,Vance County,"$125,060 "
379183,NC,Wake County,"$1,394,688 "
379185,NC,Warren County,"$63,134 "
379187,NC,Washington County,"$30,012 "
379189,NC,Watauga County,"$136,881 "
379191,NC,Wayne County,"$211,023 "
379193,NC,Wilkes County,"$167,870 "
379195,NC,Wilson County,"$217,447 "
379197,NC,Yadkin County,"$94,694 "
379199,NC,Yancey County,"$61,322 "
380228,ND,Bismarck,"$106,987 "
380636,ND,Fargo,"$191,298 "
380816,ND,Grand Forks,"$110,416 "
389001,ND,Adams County,"$6,205 "
389003,ND,Barnes County,"$28,630 "
389005,ND,Benson County,"$38,586 "
389007,ND,Billings County,"$1,945 "
389009,ND,Bottineau County,"$16,188 "
389011,ND,Bowman County,"$6,382 "
389013,ND,Burke County,"$8,407 "
389015,ND,Burleigh County,"$23,190 "
389017,ND,Cass County,"$61,709 "
389019,ND,Cavalier County,"$8,116 "
389021,ND,Dickey County,"$10,969 "
389023,ND,Divide County,"$7,805 "
389025,ND,Dunn County,"$10,271 "
389027,ND,Eddy County,"$7,902 "
389029,ND,Emmons County,"$9,465 "
389031,ND,Foster County,"$7,288 "
389033,ND,Golden Valley County,"$5,004 "
389035,ND,Grand Forks County,"$20,910 "
389037,ND,Grant County,"$7,376 "
389039,ND,Griggs County,"$7,490 "
389041,ND,Hettinger County,"$6,071 "
389043,ND,Kidder County,"$5,289 "
389045,ND,LaMoure County,"$11,728 "
389047,ND,Logan County,"$3,829 "
389049,ND,McHenry County,"$16,735 "
389051,ND,McIntosh County,"$7,896 "
389053,ND,McKenzie County,"$28,560 "
389055,ND,McLean County,"$20,158 "
389057,ND,Mercer County,"$13,271 "
389059,ND,Morton County,"$44,614 "
389061,ND,Mountrail County,"$25,000 "
389063,ND,Nelson County,"$9,786 "
389065,ND,Oliver County,"$3,513 "
389067,ND,Pembina County,"$15,463 "
389069,ND,Pierce County,"$11,368 "
389071,ND,Ramsey County,"$26,652 "
389073,ND,Ransom County,"$13,645 "
389075,ND,Renville County,"$5,553 "
389077,ND,Richland County,"$36,473 "
389079,ND,Rolette County,"$74,726 "
389081,ND,Sargent County,"$8,946 "
389083,ND,Sheridan County,"$4,944 "
389085,ND,Sioux County,"$25,986 "
389087,ND,Slope County,"$2,603 "
389089,ND,Stark County,"$56,255 "
389091,ND,Steele County,"$5,680 "
389093,ND,Stutsman County,"$36,670 "
389095,ND,Towner County,"$7,566 "
389097,ND,Traill County,"$19,469 "
389099,ND,Walsh County,"$25,910 "
389101,ND,Ward County,"$113,252 "
389103,ND,Wells County,"$12,316 "
389105,ND,Williams County,"$67,241 "
390042,OH,Akron,"$4,449,056 "
390066,OH,Alliance,"$160,863 "
390294,OH,Barberton,"$168,995 "
390600,OH,Bowling Green,"$77,385 "
390858,OH,Canton,"$1,893,202 "
391062,OH,Cincinnati,"$8,491,398 "
391104,OH,Cleveland,"$15,518,706 "
391110,OH,Cleveland Heights,"$422,919 "
391176,OH,Columbus,"$5,156,678 "
391320,OH,Cuyahoga Falls,"$173,946 "
391362,OH,Dayton,"$4,189,825 "
391500,OH,East Cleveland,"$282,462 "
391602,OH,Elyria,"$192,437 "
391626,OH,Euclid,"$266,044 "
391638,OH,Fairborn,"$75,875 "
392118,OH,Hamilton City,"$380,984 "
