Geo_Code,STA,NAME,2014 PPRN
489471,TX,Walker County,"$121,207"
489473,TX,Waller County,"$86,444"
489475,TX,Ward County,"$27,981"
489477,TX,Washington County,"$94,795"
489479,TX,Webb County,"$71,917"
489481,TX,Wharton County,"$117,644"
489483,TX,Wheeler County,"$23,973"
489485,TX,Wichita County,"$58,671"
489487,TX,Wilbarger County,"$55,201"
489489,TX,Willacy County,"$98,047"
489491,TX,Williamson County,"$281,403"
489493,TX,Wilson County,"$60,233"
489495,TX,Winkler County,"$13,615"
489497,TX,Wise County,"$84,128"
489499,TX,Wood County,"$69,224"
489501,TX,Yoakum County,"$21,775"
489503,TX,Young County,"$49,746"
489505,TX,Zapata County,"$68,480"
489507,TX,Zavala County,"$43,295"
490174,UT,Clearfield,"$55,167"
490624,UT,Layton,"$71,396"
490672,UT,Logan,"$124,208"
490888,UT,Ogden,"$232,915"
490918,UT,Orem,"$150,553"
491014,UT,Provo,"$389,461"
491074,UT,St George,"$115,988"
491092,UT,Salt Lake City,"$2,231,804"
491098,UT,Sandy City,"$90,980"
491152,UT,South Jordan,"$37,239"
491239,UT,Taylorsville,"$86,459"
491338,UT,West Jordan,"$112,660"
491346,UT,West Valley,"$237,718"
499001,UT,Beaver County,"$19,226"
499003,UT,Box Elder County,"$77,128"
499005,UT,Cache County,"$84,215"
499007,UT,Carbon County,"$43,192"
499009,UT,Daggett County,"$1,372"
499011,UT,Davis County,"$188,531"
499013,UT,Duchesne County,"$26,771"
499015,UT,Emery County,"$20,150"
499017,UT,Garfield County,"$15,391"
499019,UT,Grand County,"$16,145"
499021,UT,Iron County,"$99,308"
499023,UT,Juab County,"$20,730"
499025,UT,Kane County,"$9,503"
499027,UT,Millard County,"$32,854"
499029,UT,Morgan County,"$9,758"
499031,UT,Piute County,"$5,570"
499033,UT,Rich County,"$8,269"
499035,UT,Salt Lake County,"$1,483,407"
499037,UT,San Juan County,"$57,019"
499039,UT,Sanpete County,"$68,338"
499041,UT,Sevier County,"$42,136"
499043,UT,Summit County,"$42,853"
499045,UT,Tooele County,"$56,593"
499047,UT,Uintah County,"$39,804"
499049,UT,Utah County,"$321,116"
499051,UT,Wasatch County,"$26,964"
499053,UT,Washington County,"$85,069"
499055,UT,Wayne County,"$6,345"
499057,UT,Weber County,"$123,970"
500288,VT,Burlington,"$159,185"
509001,VT,Addison County,"$97,383"
509003,VT,Bennington County,"$126,430"
509005,VT,Caledonia County,"$104,366"
509007,VT,Chittenden County,"$224,802"
509009,VT,Essex County,"$23,587"
509011,VT,Franklin County,"$128,167"
509013,VT,Grand Isle County,"$15,393"
509015,VT,Lamoille County,"$71,931"
509017,VT,Orange County,"$73,366"
509019,VT,Orleans County,"$91,103"
509021,VT,Rutland County,"$180,860"
509023,VT,Washington County,"$158,047"
509025,VT,Windham County,"$129,310"
509027,VT,Windsor County,"$152,843"
510024,VA,Alexandria,"$172,279"
510114,VA,Blacksburg,"$112,010"
510186,VA,Bristol,"$64,205"
510264,VA,Charlottesville,"$108,036"
510288,VA,Chesapeake,"$222,278"
510312,VA,Christiansburg,"$27,401"
510384,VA,Colonial Heights,"$17,586"
510450,VA,Danville,"$208,801"
510612,VA,Fredericksburg,"$35,437"
510720,VA,Hampton,"$260,005"
510726,VA,Harrisonburg,"$121,345"
510780,VA,Hopewell,"$52,064"
510960,VA,Lynchburg,"$162,375"
511098,VA,Newport News,"$799,332"
511116,VA,Norfolk,"$2,706,790"
511200,VA,Petersburg,"$151,862"
511236,VA,Portsmouth,"$990,755"
511272,VA,Radford,"$36,175"
511308,VA,Richmond,"$2,725,938"
511320,VA,Roanoke,"$1,023,512"
511488,VA,Suffolk,"$108,623"
511590,VA,Virginia Beach,"$1,236,620"
511674,VA,Winchester,"$56,885"
519001,VA,Accomack County,"$100,454"
519003,VA,Albemarle County,"$96,301"
519005,VA,Alleghany County,"$35,421"
519007,VA,Amelia County,"$16,832"
519009,VA,Amherst County,"$42,069"
519011,VA,Appomattox County,"$18,944"
519013,VA,Arlington County,"$850,937"
519015,VA,Augusta County,"$95,176"
519017,VA,Bath County,"$15,875"
519019,VA,Bedford County,"$69,396"
519021,VA,Bland County,"$10,718"
519023,VA,Botetourt County,"$37,468"
519025,VA,Brunswick County,"$30,464"
519027,VA,Buchanan County,"$40,518"
519029,VA,Buckingham County,"$20,751"
519031,VA,Campbell County,"$78,550"
519033,VA,Caroline County,"$30,963"
519035,VA,Carroll County,"$47,291"
519036,VA,Charles City County,"$8,226"
519037,VA,Charlotte County,"$25,522"
519041,VA,Chesterfield County,"$298,926"
519043,VA,Clarke County,"$25,238"
519045,VA,Craig County,"$8,497"
519047,VA,Culpeper County,"$56,966"
519049,VA,Cumberland County,"$21,454"
519051,VA,Dickenson County,"$28,681"
519053,VA,Dinwiddie County,"$39,123"
519057,VA,Essex County,"$13,864"
519059,VA,Fairfax County,"$3,073,767"
519061,VA,Fauquier County,"$69,146"
519063,VA,Floyd County,"$29,394"
519065,VA,Fluvanna County,"$30,640"
519067,VA,Franklin County,"$82,504"
519069,VA,Frederick County,"$93,108"
519071,VA,Giles County,"$32,323"
519073,VA,Gloucester County,"$43,565"
519075,VA,Goochland County,"$15,712"
519077,VA,Grayson County,"$36,415"
519079,VA,Greene County,"$17,040"
519081,VA,Greensville County,"$22,220"
519083,VA,Halifax County,"$65,936"
519085,VA,Hanover County,"$70,848"
519087,VA,Henrico County,"$354,416"
519089,VA,Henry County,"$116,593"
519091,VA,Highland County,"$13,725"
519093,VA,Isle Of Wight County,"$38,265"
519095,VA,James City County,"$51,099"
519097,VA,King And Queen County,"$18,165"
519099,VA,King George County,"$21,118"
519101,VA,King William County,"$18,413"
519103,VA,Lancaster County,"$23,600"
519105,VA,Lee County,"$49,370"
519107,VA,Loudoun County,"$230,767"
519109,VA,Louisa County,"$49,766"
519111,VA,Lunenburg County,"$25,572"
519113,VA,Madison County,"$26,671"
519115,VA,Mathews County,"$22,744"
519117,VA,Mecklenburg County,"$57,934"
519119,VA,Middlesex County,"$26,952"
519121,VA,Montgomery County,"$32,454"
519125,VA,Nelson County,"$33,309"
519127,VA,New Kent County,"$13,053"
519131,VA,Northampton County,"$42,041"
519133,VA,Northumberland County,"$23,409"
519135,VA,Nottoway County,"$31,061"
519137,VA,Orange County,"$40,877"
519139,VA,Page County,"$49,641"
519141,VA,Patrick County,"$26,169"
519143,VA,Pittsylvania County,"$97,763"
519145,VA,Powhatan County,"$19,926"
519147,VA,Prince Edward County,"$33,113"
519149,VA,Prince George County,"$26,407"
519153,VA,Prince William County,"$1,314,080"
519155,VA,Pulaski County,"$56,131"
519157,VA,Rappahannock County,"$18,176"
519159,VA,Richmond County,"$12,107"
519161,VA,Roanoke County,"$69,483"
519163,VA,Rockbridge County,"$45,224"
519165,VA,Rockingham County,"$110,310"
519167,VA,Russell County,"$46,207"
519169,VA,Scott County,"$45,544"
519171,VA,Shenandoah County,"$80,007"
519173,VA,Smyth County,"$53,087"
519175,VA,Southampton County,"$31,443"
519177,VA,Spotsylvania County,"$118,091"
519179,VA,Stafford County,"$109,593"
519181,VA,Surry County,"$14,654"
519183,VA,Sussex County,"$22,258"
519185,VA,Tazewell County,"$69,032"
519187,VA,Warren County,"$47,215"
519191,VA,Washington County,"$78,315"
519193,VA,Westmoreland County,"$29,505"
519195,VA,Wise County,"$78,084"
519197,VA,Wythe County,"$49,285"
519199,VA,York County,"$39,962"
519515,VA,Bedford City,"$15,092"
519530,VA,Buena Vista City,"$14,316"
519580,VA,Covington City,"$18,191"
519595,VA,Emporia City,"$17,375"
519620,VA,Franklin City,"$16,671"
519640,VA,Galax City,"$17,144"
519678,VA,Lexington City,"$18,385"
519690,VA,Martinsville City,"$36,401"
519720,VA,Norton City,"$8,337"
519735,VA,Poquoson City,"$10,367"
519775,VA,Salem City,"$27,739"
519790,VA,Staunton City,"$56,338"
519820,VA,Waynesboro City,"$42,225"
519830,VA,Williamsburg City,"$15,146"
530036,WA,Anacortes,"$23,198"
530054,WA,Auburn,"$118,571"
530084,WA,Bellevue,"$145,073"
530090,WA,Bellingham,"$180,678"
530132,WA,Bremerton,"$100,935"
530396,WA,East Wenatchee City,"$26,487"
530480,WA,Everett,"$195,752"
530514,WA,Federal Way,"$146,425"
530720,WA,Kennewick,"$130,153"
530726,WA,Kent City,"$181,464"
530795,WA,Lakewood,"$119,612"
530840,WA,Longview,"$77,845"
530906,WA,Marysville,"$55,352"
531020,WA,Mount Vernon,"$74,251"
531134,WA,Olympia,"$82,708"
531188,WA,Pasco,"$147,752"
531296,WA,Redmond,"$51,708"
531302,WA,Renton City,"$113,053"
531314,WA,Richland,"$55,937"
531392,WA,Seattle,"$6,453,270"
531420,WA,Shoreline,"$61,053"
531488,WA,Spokane,"$1,980,891"
531554,WA,Tacoma,"$1,554,561"
531668,WA,Vancouver,"$286,418"
531728,WA,Wenatchee,"$51,253"
531830,WA,Yakima,"$225,455"
539001,WA,Adams County,"$49,016"
539003,WA,Asotin County,"$42,332"
539005,WA,Benton County,"$80,913"
539007,WA,Chelan County,"$74,521"
539009,WA,Clallam County,"$110,193"
539011,WA,Clark County,"$334,414"
539013,WA,Columbia County,"$15,275"
539015,WA,Cowlitz County,"$113,979"
539017,WA,Douglas County,"$51,484"
539019,WA,Ferry County,"$14,577"
539021,WA,Franklin County,"$39,087"
539023,WA,Garfield County,"$11,326"
539025,WA,Grant County,"$219,200"
539027,WA,Grays Harbor County,"$213,582"
539029,WA,Island County,"$81,727"
539031,WA,Jefferson County,"$48,813"
539033,WA,King County,"$2,503,912"
539035,WA,Kitsap County,"$219,307"
539037,WA,Kittitas County,"$99,564"
539039,WA,Klickitat County,"$52,908"
539041,WA,Lewis County,"$160,263"
539043,WA,Lincoln County,"$36,616"
539045,WA,Mason County,"$87,247"
539047,WA,Okanogan County,"$82,255"
539049,WA,Pacific County,"$73,529"
539051,WA,Pend Oreille County,"$31,658"
539053,WA,Pierce County,"$1,730,146"
539055,WA,San Juan County,"$25,160"
539057,WA,Skagit County,"$127,139"
539059,WA,Skamania County,"$17,033"
539061,WA,Snohomish County,"$1,638,137"
539063,WA,Spokane County,"$328,802"
539065,WA,Stevens County,"$75,066"
539067,WA,Thurston County,"$240,380"
539069,WA,Wahkiakum County,"$10,242"
539071,WA,Walla Walla County,"$138,762"
539073,WA,Whatcom County,"$170,008"
539075,WA,Whitman County,"$119,767"
539077,WA,Yakima County,"$370,463"
540264,WV,Charleston,"$962,450"
540666,WV,Huntington,"$1,117,148"
540846,WV,Martinsburg,"$62,134"
540930,WV,Morgantown,"$89,038"
541038,WV,Parkersburg,"$202,919"
541368,WV,Vienna City,"$23,426"
541392,WV,Weirton,"$92,596"
541446,WV,Wheeling,"$285,019"
549001,WV,Barbour County,"$40,210"
549003,WV,Berkeley County,"$134,545"
549005,WV,Boone County,"$46,015"
549007,WV,Braxton County,"$32,057"
549009,WV,Brooke County,"$42,915"
549011,WV,Cabell County,"$70,862"
549013,WV,Calhoun County,"$15,742"
549015,WV,Clay County,"$30,343"
549017,WV,Doddridge County,"$23,729"
549019,WV,Fayette County,"$113,473"
549021,WV,Gilmer County,"$16,779"
549023,WV,Grant County,"$23,912"
549025,WV,Greenbrier County,"$80,581"
549027,WV,Hampshire County,"$38,941"
549029,WV,Hancock County,"$31,392"
549031,WV,Hardy County,"$24,431"
549033,WV,Harrison County,"$169,108"
549035,WV,Jackson County,"$45,006"
549037,WV,Jefferson County,"$83,371"
549039,WV,Kanawha County,"$231,044"
549041,WV,Lewis County,"$48,205"
549043,WV,Lincoln County,"$72,257"
549045,WV,Logan County,"$89,571"
549047,WV,Mcdowell County,"$90,241"
549049,WV,Marion County,"$148,786"
549051,WV,Marshall County,"$82,415"
549053,WV,Mason County,"$54,156"
549055,WV,Mercer County,"$148,193"
549057,WV,Mineral County,"$52,910"
549059,WV,Mingo County,"$70,150"
549061,WV,Monongalia County,"$99,979"
549063,WV,Monroe County,"$34,608"
549065,WV,Morgan County,"$37,024"
549067,WV,Nicholas County,"$50,176"
549069,WV,Ohio County,"$28,864"
549071,WV,Pendleton County,"$25,397"
549073,WV,Pleasants County,"$13,247"
549075,WV,Pocahontas County,"$21,016"
549077,WV,Preston County,"$62,263"
549079,WV,Putnam County,"$75,412"
549081,WV,Raleigh County,"$132,817"
549083,WV,Randolph County,"$58,556"
549085,WV,Ritchie County,"$28,202"
549087,WV,Roane County,"$37,815"
549089,WV,Summers County,"$37,786"
549091,WV,Taylor County,"$40,333"
549093,WV,Tucker County,"$21,050"
549095,WV,Tyler County,"$27,217"
549097,WV,Upshur County,"$46,716"
549099,WV,Wayne County,"$92,954"
549101,WV,Webster County,"$28,825"
549103,WV,Wetzel County,"$41,430"
549105,WV,Wirt County,"$13,389"
549107,WV,Wood County,"$96,888"
549109,WV,Wyoming County,"$44,172"
550216,WI,Appleton,"$123,462"
550568,WI,Beloit,"$123,897"
551920,WI,Eau Claire,"$131,150"
552264,WI,Fond Du Lac,"$113,865"
552664,WI,Green Bay,"$218,105"
553224,WI,Janesville,"$104,003"
553316,WI,Kenosha,"$214,443"
553428,WI,La Crosse,"$217,480"
553944,WI,Madison,"$1,269,763"
554340,WI,Milwaukee,"$10,015,060"
554588,WI,Neenah,"$45,350"
554960,WI,Oshkosh,"$170,123"
555424,WI,Racine,"$1,123,877"
556000,WI,Sheboygan,"$201,557"
556492,WI,Superior,"$164,156"
556948,WI,Waukesha,"$93,284"
556980,WI,Wausau,"$135,454"
557008,WI,Wauwatosa,"$219,594"
557056,WI,West Allis,"$285,323"
559001,WI,Adams County,"$45,746"
559003,WI,Ashland County,"$55,105"
559005,WI,Barron County,"$103,139"
559007,WI,Bayfield County,"$38,853"
559009,WI,Brown County,"$220,891"
559011,WI,Buffalo County,"$35,931"
559013,WI,Burnett County,"$47,010"
559015,WI,Calumet County,"$59,735"
559017,WI,Chippewa County,"$108,464"
559019,WI,Clark County,"$97,483"
559021,WI,Columbia County,"$116,715"
559023,WI,Crawford County,"$41,782"
559025,WI,Dane County,"$248,617"
559027,WI,Dodge County,"$178,427"
559029,WI,Door County,"$67,544"
559031,WI,Douglas County,"$32,984"
559033,WI,Dunn County,"$94,929"
559035,WI,Eau Claire County,"$55,847"
559037,WI,Florence County,"$13,923"
559039,WI,Fond Du Lac County,"$107,974"
559041,WI,Forest County,"$28,638"
559043,WI,Grant County,"$122,899"
559045,WI,Green County,"$78,869"
559047,WI,Green Lake County,"$43,630"
559049,WI,Iowa County,"$53,406"
559051,WI,Iron County,"$20,776"
559053,WI,Jackson County,"$55,796"
559055,WI,Jefferson County,"$162,605"
559057,WI,Juneau County,"$67,585"
559059,WI,Kenosha County,"$100,869"
559061,WI,Kewaunee County,"$40,845"
559063,WI,La Crosse County,"$102,815"
559065,WI,Lafayette County,"$44,259"
559067,WI,Langlade County,"$66,311"
559069,WI,Lincoln County,"$62,363"
559071,WI,Manitowoc County,"$189,213"
559073,WI,Marathon County,"$157,259"
559075,WI,Marinette County,"$99,497"
559077,WI,Marquette County,"$35,728"
559078,WI,Menominee County,"$23,811"
559079,WI,Milwaukee County,"$322,053"
559081,WI,Monroe County,"$118,872"
559083,WI,Oconto County,"$77,157"
559085,WI,Oneida County,"$69,173"
559087,WI,Outagamie County,"$173,993"
559089,WI,Ozaukee County,"$94,787"
559091,WI,Pepin County,"$16,442"
559093,WI,Pierce County,"$71,849"
559095,WI,Polk County,"$82,667"
559097,WI,Portage County,"$167,837"
559099,WI,Price County,"$39,114"
559101,WI,Racine County,"$156,979"
559103,WI,Richland County,"$48,019"
559105,WI,Rock County,"$94,821"
559107,WI,Rusk County,"$42,423"
559109,WI,St. Croix County,"$131,419"
559111,WI,Sauk County,"$116,395"
559113,WI,Sawyer County,"$57,137"
559115,WI,Shawano County,"$98,864"
559117,WI,Sheboygan County,"$115,282"
559119,WI,Taylor County,"$44,829"
559121,WI,Trempealeau County,"$66,542"
559123,WI,Vernon County,"$92,284"
559125,WI,Vilas County,"$55,447"
559127,WI,Walworth County,"$236,820"
559129,WI,Washburn County,"$41,977"
559131,WI,Washington County,"$168,803"
559133,WI,Waukesha County,"$224,205"
559135,WI,Waupaca County,"$108,969"
559137,WI,Waushara County,"$63,407"
559139,WI,Winnebago County,"$113,007"
559141,WI,Wood County,"$125,360"
560054,WY,Casper,"$65,925"
560060,WY,Cheyenne,"$95,298"
569001,WY,Albany County,"$69,627"
569003,WY,Big Horn County,"$20,286"
569005,WY,Campbell County,"$45,998"
569007,WY,Carbon County,"$33,007"
569009,WY,Converse County,"$18,413"
569011,WY,Crook County,"$9,929"
569013,WY,Fremont County,"$74,522"
569015,WY,Goshen County,"$27,809"
569017,WY,Hot Springs County,"$8,727"
569019,WY,Johnson County,"$12,753"
569021,WY,Laramie County,"$40,759"
569023,WY,Lincoln County,"$22,843"
569025,WY,Natrona County,"$22,511"
569027,WY,Niobrara County,"$7,375"
569029,WY,Park County,"$30,777"
569031,WY,Platte County,"$17,519"
569033,WY,Sheridan County,"$50,073"
569035,WY,Sublette County,"$8,238"
569037,WY,Sweetwater County,"$49,898"
569039,WY,Teton County,"$28,415"
569041,WY,Uinta County,"$31,399"
569043,WY,Washakie County,"$8,710"
569045,WY,Weston County,"$11,060"
600001,AS,American Samoa,"$473,302"
660001,GU,Guam,"$1,290,127"
690001,MP,Northern Marianas,"$324,137"
729001,PR,Adjuntas Municipio,"$93,189"
729003,PR,Aguada Municipio,"$207,648"
729005,PR,Aguadilla Municipio,"$839,273"
729007,PR,Aguas Buenas Municipio,"$151,280"
729009,PR,Aibonito Municipio,"$225,158"
729011,PR,Añasco Municipio,"$130,348"
729013,PR,Arecibo Municipio,"$1,123,629"
729015,PR,Arroyo Municipio,"$110,782"
729017,PR,Barceloneta Municipio,"$117,330"
729019,PR,Barranquitas Municipio,"$168,894"
729021,PR,Bayamon Municipio,"$1,868,868"
729023,PR,Cabo Rojo Municipio,"$224,663"
729025,PR,Caguas Municipio,"$1,398,617"
729027,PR,Camuy Municipio,"$152,801"
729029,PR,Canovanas Municipio,"$189,957"
729031,PR,Carolina Municipio,"$1,696,308"
729033,PR,Cataño Municipio,"$136,974"
729035,PR,Cayey Municipio,"$195,800"
729037,PR,Ceiba Municipio,"$69,537"
729039,PR,Ciales Municipio,"$99,660"
729041,PR,Cidra Municipio,"$191,794"
729043,PR,Coamo Municipio,"$308,412"
729045,PR,Comerío Municipio,"$107,854"
729047,PR,Corozal Municipio,"$210,330"
729049,PR,Culebra Municipio,"$10,141"
729051,PR,Dorado Municipio,"$144,243"
729053,PR,Fajardo Municipio,"$167,826"
729054,PR,Florida Municipio,"$58,308"
729055,PR,Guánica Municipio,"$230,013"
729057,PR,Guayama Municipio,"$207,395"
729059,PR,Guayanilla Municipio,"$113,105"
729061,PR,Guaynabo Municipio,"$763,438"
729063,PR,Gurabo Municipio,"$147,902"
729065,PR,Hatillo Municipio,"$169,492"
729067,PR,Hormigueros Municipio,"$61,495"
729069,PR,Humacao Municipio,"$746,299"
729071,PR,Isabela Municipio,"$226,477"
729073,PR,Jayuya Municipio,"$90,305"
729075,PR,Juana Diaz Municipio,"$746,553"
729077,PR,Juncos Municipio,"$165,069"
729079,PR,Lajas Municipio,"$134,532"
729081,PR,Lares Municipio,"$187,547"
729083,PR,Las Marías Municipio,"$67,037"
729085,PR,Las Piedras Municipio,"$155,679"
729087,PR,Loíza Municipio,"$164,977"
729089,PR,Luquillo Municipio,"$84,351"
729091,PR,Manati Municipio,"$231,022"
729093,PR,Maricao Municipio,"$51,970"
729095,PR,Maunabo Municipio,"$69,085"
729097,PR,Mayaguez Municipio,"$1,165,648"
729099,PR,Moca Municipio,"$192,586"
729101,PR,Morovis Municipio,"$164,698"
729103,PR,Naguabo Municipio,"$131,500"
729105,PR,Naranjito Municipio,"$161,815"
729107,PR,Orocovis Municipio,"$128,430"
729109,PR,Patillas Municipio,"$131,479"
729111,PR,Peñuelas Municipio,"$141,154"
729113,PR,Ponce Municipio,"$2,133,976"
729115,PR,Quebradillas Municipio,"$126,032"
729117,PR,Rincón Municipio,"$67,410"
729119,PR,Rio Grande Municipio,"$228,229"
729121,PR,Sabana Grande Municipio,"$132,785"
729123,PR,Salinas Municipio,"$266,697"
729125,PR,San German Municipio,"$169,469"
729127,PR,San Juan Municipio,"$4,321,013"
729129,PR,San Lorenzo Municipio,"$182,689"
729131,PR,San Sebastian Municipio,"$230,529"
729133,PR,Santa Isabel Municipio,"$150,047"
729135,PR,Toa Alta Municipio,"$299,367"
729137,PR,Toa Baja Municipio,"$962,382"
729139,PR,Trujillo Alto Municipio,"$247,215"
729141,PR,Utuado Municipio,"$211,978"
729143,PR,Vega Alta Municipio,"$181,672"
729145,PR,Vega Baja Municipio,"$763,476"
729147,PR,Vieques Municipio,"$48,788"
729149,PR,Villalba Municipio,"$168,837"
729151,PR,Yabucoa Municipio,"$217,071"
729153,PR,Yauco Municipio,"$244,835"
780001,VI,Virgin Islands,"$771,918"
